FECHA CT,NUMERO TICKET,MOTIVO,ID TIENDA,DIRECCION,LOCALIDAD,TIPO VISITA,GRUPO,ESTADO,PRECIO,1° REMITO,2° REMITO,ESTADO FINAL
31/5/2025 10:48:44,5908374,TDA 157 PISO DEPOSITO PARTIDO - ACONTEC,157,AV MAYO 791,RAMOS MEJIA,EMERGENCIA,G-JOSE,TERMINADO,153600,TRUE,TRUE,APROBADO
2/6/2025 9:07:54,5909414,T5157 Sin agua en tienda - ACONTEC,5157,BOULEVAR CAVERI 1582,TRUJUI,EMERGENCIA,G-JOSE,TERMINADO,57200,TRUE,TRUE,APROBADO
2/6/2025 11:09:19,5910880,Tienda 165 - Retirar chapas sueltas en la cubierta - ACONTEC,165,AV ZAPIOLA 529,PASO DEL REY,EMERGENCIA,G-JOSE,TERMINADO,404000,TRUE,TRUE,APROBADO
2/6/2025 14:39:28,5911601,T129 Limpieza de desechos de reparacion del techo - ACONTEC,129,PASTORINI 2009,LA REJA,EMERGENCIA,G-JOSE,TERMINADO,360600,TRUE,TRUE,APROBADO
2/6/2025 14:29:58,5911389,T1028 POZO CLOACAL REBALSANDO EN PARKING - ACONTEC,1028,PEDRO DIAZ ESQ. EL ZORZAL 1098,VILLA TESEI,EMERGENCIA,G-NAZA,TERMINADO,691000,TRUE,TRUE,APROBADO
2/6/2025 11:54:42,5911136,T5210 BAÑOS SIN CONDICIONES DE USO - ACONTEC,5210,SANTOS VEGA 7519,VILLA BOSCH,EMERGENCIA,G-ALEXIS,TERMINADO,199500,TRUE,TRUE,APROBADO
2/6/2025 11:55:46,5911093,T5210 - Canilla de merendero - Acontec,5210,SANTOS VEGA 7519,VILLA BOSCH,EMERGENCIA,G-ALEXIS,TERMINADO,,TRUE,TRUE,APROBADO
2/6/2025 11:56:26,5910888,T1026 - Desagües cloacales - Acontec,1026,AV GDOR. INOCENCIO ARIAS 2983,CASTELAR,EMERGENCIA,G-JOSE,TERMINADO,90200,TRUE,TRUE,APROBADO
2/6/2025 14:43:05,5911628,T475 - Desprendimiento de losa del balcon en via publica - Acontec,475,AV SAN MARTIN 1372,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,76100,TRUE,TRUE,APROBADO
3/6/2025 10:51:02,5912758,Tda 157 - termotanque hace saltar la térmica - Continuación del ticket #5886038 - ACONTEC,157,AV MAYO 791,RAMOS MEJIA,EMERGENCIA,G-JOSE,TERMINADO,1002000,TRUE,TRUE,APROBADO
3/6/2025 14:39:54,5912685,T183 Filtra agua de azulejos del baño y se inunda - ACONTEC,183,RODRIGUEZ PEÑA 1355,SANTOS LUGARES,EMERGENCIA,G-MANU,TERMINADO,136000,TRUE,TRUE,APROBADO
3/6/2025 14:41:11,5913236,T 90 - ACTA RECIBIDA EN PLATAFORMA SE SOLICITA A PROVEEDOR: 1-Dotar de azulejos faltantes en paramentos SANITARIOS 2-Pintar paramentos donde corresponda SANITARIOS,90,HIDALGO 860,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,57100,TRUE,TRUE,APROBADO
3/6/2025 18:05:58,5913980,T87 - MANTENIMIENTO EN REJILLA GUARDAGANADOS - ACONTEC,87,PACIFICO RODRIGUEZ 7270,JOSE LEON SUAREZ,EMERGENCIA,G-ALEXIS,TERMINADO,491400,TRUE,TRUE,APROBADO
4/6/2025 8:40:45,5914103,"T5452 - Termicas - Acontec ver y detectar el problema, he informarme que es o puede ser.",5452,MANUEL QUINTANA 1044,VILLA BOSCH,EMERGENCIA,G-ALEXIS,TERMINADO,59100,TRUE,TRUE,APROBADO
4/6/2025 9:25:45,5914237,T5306 - Cambiar sentido de apertura puerta de entrada a tienda - Acontec (PRESUPUESTAR),5306,AV LORENZO CASEY 910,LUJAN,PRESUPUESTO,G-ALEXIS,TERMINADO,2360100,TRUE,TRUE,APROBADO
4/6/2025 16:02:15,5915086,T147 - Arreglo de tapa de guardaganado - Acontec,147,SANTOS VEGA 5848,VILLA BOSCH,EMERGENCIA,G-ALEXIS,TERMINADO,982000,TRUE,TRUE,APROBADO
4/6/2025 16:41:35,5913916,T214 marco de entrada a deposito en mal estado,214,GUAYAQUIL 887,CABALLITO,EMERGENCIA,G-ALEXIS,TERMINADO,318500,TRUE,TRUE,APROBADO
5/6/2025 8:57:58,5915306,T5413 - destape de cañerias olor - Acontec,5413,AVENIDA MITRE 3825,CASEROS,EMERGENCIA,G-ALEXIS,TERMINADO,233000,TRUE,TRUE,APROBADO
5/6/2025 12:35:12,5916042,TD 68 VL PARKING Y ENTRADA A TIENDA CON PELIGRO PARA CLIENTES,68,CAP.CLAUDIO ROSALES 1549,EL PALOMAR,PRESUPUESTO,G-JOSE,TERMINADO,737600,TRUE,TRUE,APROBADO
5/6/2025 15:09:43,5916480,"T60 PUERTA DE ENTRA MUY PESADA, LOS CLIENTES NO PUEDEN ABRIR LA PUERTA - ACONTEC",60,SEGUROLA 1178,VELEZ SARSFIELD,EMERGENCIA,G-MANU,TERMINADO,484400,TRUE,TRUE,APROBADO
6/6/2025 9:20:47,5916862,T5157 - Mochilas baños - Acontec ESTIMADO BUENAS TARDES SOLICITAMOS POR FAVOR ASISTENCIA A TIENDA PARA REEMPLAZAR LAS MOCHILAS DE AMBOS BAÑOS YA QUE LAS MISMAS PIERDEN MUCHO LÍQUIDO Y EL AGUA SALE HASTA LA LINEA DE CAJAS,5157,BOULEVAR CAVERI 1582,TRUJUI,EMERGENCIA,G-JOSE,TERMINADO,161000,TRUE,TRUE,APROBADO
6/6/2025 14:41:53,5917753,TDA 1007 BAÑO DE CLIENTES PERDIDA DE AGUA - ACONTEC,1007,CNL.C.F.DE BRANDSEN 1957,ITUZAINGO,EMERGENCIA,G-JOSE,TERMINADO,105600,TRUE,TRUE,APROBADO
7/6/2025 9:20:35,5917905,T5210 ENCHUFE BAJO DE LAS CAJAS EN MAL FUNCIONAMIENTO - acontec,5210,SANTOS VEGA 7519,VILLA BOSCH,EMERGENCIA,G-SOCKO,TERMINADO,59100,TRUE,TRUE,APROBADO
7/6/2025 9:21:16,5918294,T5413 tapa de rejilla rota - ACONTEC,5413,AVENIDA MITRE 3825,CASEROS,EMERGENCIA,G-SOCKO,TERMINADO,136200,TRUE,TRUE,APROBADO
7/6/2025 9:22:02,5918439,T699 PISO CON POZOS - ACONTEC,699,RIO DE JANEIRO 760,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,74100,TRUE,TRUE,APROBADO
9/6/2025 8:25:24,5920410,t5306 - goteras - acontec,5306,AV LORENZO CASEY 910,LUJAN,EMERGENCIA,G-JOSE,TERMINADO,57200,TRUE,TRUE,APROBADO
9/6/2025 8:26:13,5919734,T1009- Termotanque en corto - acontec,1009,CL EVA PERON 297,LOMAS DEL MIRADOR,EMERGENCIA,G-MANU,TERMINADO,1002000,TRUE,TRUE,APROBADO
9/6/2025 8:27:05,5919450,T5376 SIN PRESION DE AGUA POR CAÑO ROTO - ACONTEC,5376,ELVIRA SULLIVAN 1498,MERLO,EMERGENCIA,G-JOSE,TERMINADO,,TRUE,TRUE,APROBADO
9/6/2025 8:27:49,5919615,Tda.5549- Cieloraso con goteras - acontec,5549,LACROZE 5066,VILLA BALLESTER,EMERGENCIA,G-ALEXIS,TERMINADO,57200,TRUE,TRUE,APROBADO
9/6/2025 8:28:37,5919142,T9 CERRAMIENTO DEL TECHO DEL GALPON - ACONTEC,9,AV. RIVADAVIA 12646,CIUDADELA,PRESUPUESTO,G-JOSE,TERMINADO,1940000,TRUE,TRUE,APROBADO
9/6/2025 16:36:47,5920992,T44 - Tienda sin agua - Acontec,44,CL BRI.GRL DON J.M.DE ROSAS 945,LOMAS DEL MIRADOR,EMERGENCIA,G-MANU,TERMINADO,57200,TRUE,TRUE,APROBADO
9/6/2025 17:01:10,5921931,T68 - Desagote de pozo - Acontec,68,CAP.CLAUDIO ROSALES 1549,EL PALOMAR,EMERGENCIA,G-NAZA,TERMINADO,691000,TRUE,TRUE,APROBADO
10/6/2025 9:22:39,5921923,t68 - Caño de agua roto - acontec,68,CAP.CLAUDIO ROSALES 1549,EL PALOMAR,EMERGENCIA,G-JOSE,TERMINADO,55600,TRUE,TRUE,APROBADO
10/6/2025 11:07:02,5922533,T1009 BAÑO CLIENTES - ACONTEC,1009,CL EVA PERON 297,LOMAS DEL MIRADOR,EMERGENCIA,G-MANU,TERMINADO,323500,TRUE,TRUE,APROBADO
10/6/2025 11:07:46,5922648,T607 - Perdida agua baño - Acontec,607,GALLARDO 611,VERSALLES,EMERGENCIA,G-MANU,TERMINADO,90400,TRUE,TRUE,APROBADO
10/6/2025 13:54:49,5922858,T588 - Solicita cambio guía de puerta de entrada - Acontec,588,AV DIAZ VELEZ 5540,CABALLITO,PRESUPUESTO,G-MANU,TERMINADO,709800,TRUE,TRUE,APROBADO
10/6/2025 13:55:46,5910910,T 1015 - ACTA CIVIL - Continuación ticket #5861864 - ACONTEC viene del ticket 5896420,1015,AV BARTOLOME MITRE 3244,MORENO,PRESUPUESTO,G-JOSE,TERMINADO,646000,TRUE,TRUE,APROBADO
11/6/2025 9:08:59,5922549,T1009 INGRESO AUTOS PARKING - ACONTEC,1009,CL EVA PERON 297,LOMAS DEL MIRADOR,EMERGENCIA,G-JOSE,TERMINADO,99400,TRUE,TRUE,APROBADO
11/6/2025 13:10:41,5924123,T1019 - Desagote de pozo - Acontec,1019,AV LIBERTADOR 1501,MORENO,EMERGENCIA,G-NAZA,TERMINADO,961800,TRUE,TRUE,APROBADO
12/6/2025 10:25:46,5925053,td 1520 - Escalera tipo gato para acceso a la cubierta - Acontec segun lo conversado con la coordinadora de obras @F. Vargas te pido avanzar con la solicitud,1520,AMANCIO ALCORTA3889,NUEVA POMPEYA,EMERGENCIA,G-MANU,TERMINADO,860000,TRUE,TRUE,APROBADO
12/6/2025 11:07:31,5924698,t99- puerta corrediza - acontec,99,S.M. DEL CARRIL Y RUTA 7 169,PASO DEL REY,EMERGENCIA,G-SOCKO,TERMINADO,484000,TRUE,TRUE,APROBADO
11/6/2025 15:20:48,5924226,TD 1070 PUERTA DE INGRESO TRABADA - ACONTEC,1070,AV HIPOLITO YRIGOYEN 2040 Y MARCELO T. DE ALVEAR,CASEROS,EMERGENCIA,G-JOSE,TERMINADO,484800,TRUE,TRUE,APROBADO
12/6/2025 14:17:40,5924998,T61 - Desagote de pozo - Acontec,61,AV EVA PERON 9735,LOMA HERMOSA,EMERGENCIA,G-NAZA,TERMINADO,691800,TRUE,TRUE,APROBADO
12/6/2025 14:19:42,5925465,T36 filtracion de agua en reserva - ACONTEC,36,JOSE MARIA MORENO 779,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,71600,TRUE,TRUE,APROBADO
12/6/2025 15:12:26,5925711,T1101 FILTRACIONES DE AGUA EN EL TECHO - ACONTEC,1101,AVENIDA HONORIO PUEYRREDON 652,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,119600,TRUE,TRUE,APROBADO
12/6/2025 18:05:11,5925873,T446 Limpieza de desagues - ACONTEC,446,OTAMENDI 443,CABALLITO,EMERGENCIA,G-ALEXIS,TERMINADO,215600,TRUE,TRUE,APROBADO
13/6/2025 15:32:50,5926830,T214 - Puerta corrediza - Acontec Riel de la puerta corrediza se salio del piso,214,GUAYAQUIL 887,CABALLITO,EMERGENCIA,G-ALEXIS,TERMINADO,78300,TRUE,TRUE,APROBADO
13/6/2025 15:36:30,5927016,T5512 - Filtraciones por lluvia - Acontec,5512,PEDRO DIAZ 502,HURLINGHAM,EMERGENCIA,G-ALEXIS,TERMINADO,82200,TRUE,TRUE,APROBADO
12/6/2025 14:21:31,5925299,T1028 SALTA LA TERMICA DEL HORNO DE PUNTO CALIENTE - ACONTEC,1028,PEDRO DIAZ ESQ. EL ZORZAL 1098,VILLA TESEI,EMERGENCIA,G-SOCKO,TERMINADO,59100,TRUE,TRUE,APROBADO
12/6/2025 14:20:27,5925334,tda 1028 corte de pasto - ACONTEC,1028,PEDRO DIAZ ESQ. EL ZORZAL 1098,VILLA TESEI,EMERGENCIA,G-MANU,TERMINADO,1439000,TRUE,TRUE,APROBADO
13/6/2025 15:55:53,5927140,T208 Cerrar hueco por arreglo de cortina principal 21HS - ACONTEC,208,AV PEDRO GOYENA 1373,CABALLITO,EMERGENCIA,G-ALEXIS,TERMINADO,435200,TRUE,TRUE,APROBADO
14/6/2025 11:58:27,5927744,T382 - REPARACION MEDIANERA PARED DEPOSITO - ACONTEC,382,GUAYAQUIL 264,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,606500,TRUE,TRUE,APROBADO
13/6/2025 15:37:27,5926560,T62 SIN AGIA EN BAÑOS - ACONTEC,62,CL VICENTE LOPEZ 473,MONTE GRANDE,EMERGENCIA,G-MANU,TERMINADO,57200,TRUE,TRUE,APROBADO
16/6/2025 11:28:38,5930041,T5344 Puerta corrediza muy pesada - ACONTEC,5344,AV LIBERTADOR 6890,LOMA HERMOSA,EMERGENCIA,G-SOCKO,TERMINADO,57200,TRUE,TRUE,APROBADO
15/6/2025 14:14:46,5928035,T1006 DESAGUE DE FOSA - ACONTEC,1006,CL J. S. CROVARA 2472,TABLADA,EMERGENCIA,G-MANU,TERMINADO,166100,TRUE,TRUE,APROBADO
15/6/2025 14:12:51,5928055,T5210 FILTRACIONES POR LLUVIA -acontec,5210,SANTOS VEGA 7519,VILLA BOSCH,EMERGENCIA,G-ALEXIS,TERMINADO,325900,TRUE,TRUE,APROBADO
15/6/2025 14:13:42,5928439,T 5157 -Filtraciones - Acontec,5157,BOULEVAR CAVERI 1582,TRUJUI,EMERGENCIA,G-ALEXIS,TERMINADO,57200,TRUE,TRUE,APROBADO
14/6/2025 12:00:05,5927733,T1007 - TRABAS DE SEGURIDAD DE LAS PERSIANAS METALICAS - Acontec,1007,CNL.C.F.DE BRANDSEN 1957,ITUZAINGO,EMERGENCIA,G-SOCKO,TERMINADO,99500,TRUE,TRUE,APROBADO
17/6/2025 11:24:35,5931667,T5318 - Filtraciones por lluvia - Acontec,5318,CRISOLOGO LARRALDE 992,MORON,EMERGENCIA,G-JOSE,TERMINADO,412000,TRUE,TRUE,APROBADO
17/6/2025 13:54:53,5932041,T5376 - Tienda sin agua - Acontec,5376,ELVIRA SULLIVAN 1498,MERLO,EMERGENCIA,G-JOSE,TERMINADO,96800,TRUE,TRUE,APROBADO
17/6/2025 16:50:30,5932630,T100 - soldar puerta y enderezar porton de ingreso a parking - ACON,100,AV PARANA 6370,VILLA ADELINA,EMERGENCIA,G-SOCKO,TERMINADO,99400,TRUE,TRUE,APROBADO
18/6/2025 12:36:50,5932741,T5420 - Revisar ingreso de agua. - Acontec,5420,MARTINEZ MELO 1062,MORENO,EMERGENCIA,G-SOCKO,TERMINADO,114200,TRUE,TRUE,APROBADO
18/6/2025 15:07:34,5932789,t1007- Baño mujeres con perdidas de agua - acontec,1007,CNL.C.F.DE BRANDSEN 1957,ITUZAINGO,EMERGENCIA,G-SOCKO,TERMINADO,105300,TRUE,TRUE,APROBADO
18/6/2025 15:08:21,5933441,T5497 Mural pierde agua por debajo - ACONTEC,5497,1RO DE MAYO 850,LOMA HERMOSA,EMERGENCIA,G-ALEXIS,TERMINADO,125200,TRUE,TRUE,APROBADO
19/6/2025 10:11:04,5934641,T 5589 - Manija puerta principal- acontec,5589,RIVADAVIA 17980,MORON,EMERGENCIA,G-ALEXIS,TERMINADO,78300,TRUE,TRUE,APROBADO
19/6/2025 10:14:30,5934439,T1009 - BAÑOS DE CLIENTES CON PERDIDAS - ACONTEC,1009,CL EVA PERON 297,LOMAS DEL MIRADOR,EMERGENCIA,G-MANU,TERMINADO,155000,TRUE,TRUE,APROBADO
19/6/2025 15:27:58,5935587,T1015 - Filtraciones - Acontec,1015,AV BARTOLOME MITRE 3244,MORENO,EMERGENCIA,G-JOSE,TERMINADO,192200,TRUE,TRUE,APROBADO
19/6/2025 19:12:56,5936196,T5376 - MURAL DE LACTEOS PIERDE AGUA - ACONTEC,5376,ELVIRA SULLIVAN 1498,MERLO,EMERGENCIA,G-JOSE,TERMINADO,125200,TRUE,TRUE,APROBADO
20/6/2025 14:40:33,5935908,T 148 - CERRAMIENTO PARA ROEDORES - ACONTEC SOLO ESTO 1-Colocacion de burletes en los 4 lados del portón 2- cerramiento del las aberturas con placa cementicia,148,AV LIBERTADOR S. MARTIN 3360,CASEROS,EMERGENCIA,G-ALEXIS,TERMINADO,858400,TRUE,TRUE,APROBADO
23/6/2025 14:01:35,5941108,T1019.CERAMICAS SALIDAS EN SALON DE VENTAS - ACONTEC,1019,AV LIBERTADOR 1501,MORENO,EMERGENCIA,G-JOSE,TERMINADO,307300,TRUE,TRUE,APROBADO
23/6/2025 14:02:13,5941164,T148 PUERTA PRINCIPAL NO SE PUEDE CERRAR - ACONTEC,148,AV LIBERTADOR S. MARTIN 3360,CASEROS,EMERGENCIA,G-ALEXIS,TERMINADO,207800,TRUE,TRUE,APROBADO
23/6/2025 14:19:49,5938285,T5168 Puerta de entrada - ACONTEC,5168,AV PEDRIEL 5529,CIUDADELA,PRESUPUESTO,G-ALEXIS,TERMINADO,682000,TRUE,TRUE,APROBADO
23/6/2025 14:42:16,5941316,T5461 Termotanque pinchado - ACONTEC,5461,AVENIDA GAONA 3976,CIUDADELA,EMERGENCIA,G-MANU,TERMINADO,111300,TRUE,TRUE,APROBADO
23/6/2025 15:19:32,5941319,T5416 Paneles del techo en mal estado - ACONTEC,5416,TENIENTE GENERAL ROCA 822,HURLINGHAM,EMERGENCIA,G-ALEXIS,TERMINADO,396000,TRUE,TRUE,APROBADO
24/6/2025 8:52:05,5941977,T1008 BARRAL DE DEPOSITO PARTIDO. y ESTUARIOS DE HOMBRES PIERDE LLAVE DE PASO - ACONTEC,1008,BERNARDO ADER 775,BOULOGNE,EMERGENCIA,G-ALEXIS,TERMINADO,85900,TRUE,TRUE,APROBADO
24/6/2025 8:51:24,5941691,T157 CERRADURA DE PUERTA DEL DEPOSITO DESOLDADA - acont,157,AV MAYO 791,RAMOS MEJIA,EMERGENCIA,G-ALEXIS,TERMINADO,78300,TRUE,TRUE,APROBADO
24/6/2025 8:50:37,5941982,T5458 No funciona termotanque - ACONTEC,5458,GENERAL GUEMES 1079,MORENO,EMERGENCIA,G-JOSE,TERMINADO,1002000,TRUE,TRUE,APROBADO
24/6/2025 9:34:24,5706421,"Tienda 1029 - Varios - Continuación del ticket #5673793 - ACONTEC se realizaron las tareas en el ticket anterior, se pasara a corroborar dicho ticket para su generación de segundo remito",1029,AV.BRIG.GRAL.J.M.DE ROSAS 4351 ESQ.9 DE JULIO,JOSE LEON SUAREZ,EMERGENCIA,G-ALEXIS,TERMINADO,2457000,TRUE,TRUE,APROBADO
24/6/2025 10:01:50,5925223,"Bramatologia (acta municipal Buen dia envio requerimiento de acta T 5464 ""1-Reparar cortina sanitaria en sector deposito (debe cubrir todo el espacio) 2-Colocar burlete bajo porton de acceso y bajo puerta de sanitarios 3- Instalar/reparar provision de agua calioente en bacha de deposito y sector elaboracion 4-Reparar descarga en baño de damas""",5464,ALSINA 1598,LUJAN,PRESUPUESTO,G-ALEXIS,TERMINADO,1780400,TRUE,TRUE,APROBADO
24/6/2025 10:03:27,5925533,"Tienda 48- Acta de inspección Buen dia envio requerimiento de acta T 48 - ""1-Reparar cortina sanitaria en acceso al deposito 2- Dotar e paneles faltantes en deposito 3-Reparar burletes bajo puertas de salida al exterior 4-Reparar descarga de inodoro y tapa de sanitario 5-Repintar piso camara de frio de frescos 6-Reparar puerta de emergencia en salon para que la misma cierre correctamente""",48,HUMBERTO PRIMERO 1000,LUJAN,PRESUPUESTO,G-ALEXIS,TERMINADO,2342600,TRUE,TRUE,APROBADO
24/6/2025 12:43:44,5942252,T5458 - Desagote de pozo - Acontec,5458,GENERAL GUEMES 1079,MORENO,EMERGENCIA,G-NAZA,TERMINADO,448000,TRUE,TRUE,APROBADO
24/6/2025 13:42:23,5942561,T5380 Copalapso de cielorraso - ACONTEC,5380,AV GENERAL JUSTO JOSE DE URQUIZA 4583,CASEROS,EMERGENCIA,G-JOSE,TERMINADO,81400,TRUE,TRUE,APROBADO
25/6/2025 15:10:11,5944311,Tienda 5420 - Realizar bandeja colectora - ACONTEC,5420,MARTINEZ MELO 1062,MORENO,EMERGENCIA,G-JOSE,TERMINADO,57200,TRUE,TRUE,APROBADO
26/6/2025 10:06:31,5943593,T158 - Barrales - Acontec,158,Sarratea 910,JOSE LEON SUAREZ,EMERGENCIA,G-ALEXIS,TERMINADO,180000,TRUE,TRUE,APROBADO
27/6/2025 9:21:31,5946081,T588 guardaganado tapado - acontec,588,AV DIAZ VELEZ 5540,CABALLITO,EMERGENCIA,G-ALEXIS,TERMINADO,125200,TRUE,TRUE,APROBADO
27/6/2025 13:13:06,5947126,T1028 - Bajada de tomas - Acontec,1028,PEDRO DIAZ ESQ. EL ZORZAL 1098,VILLA TESEI,EMERGENCIA,G-JOSE,TERMINADO,126700,TRUE,TRUE,APROBADO
27/6/2025 13:14:29,5946949,T107 Inodoro de baño de mujeres esta perdiendo agua - ACONTEC,107,CL VARISCO 1652,LUIS GUILLON,EMERGENCIA,G-MANU,TERMINADO,102800,TRUE,TRUE,APROBADO
28/6/2025 9:18:46,5948033,T1009 DESAGUE TAPADO - ACONTEC,1009,CL EVA PERON 297,LOMAS DEL MIRADOR,EMERGENCIA,G-ALEXIS,TERMINADO,125200,TRUE,TRUE,APROBADO
29/6/2025 15:33:33,5949001,T36 Puerta de ingreso corrediza caida - ACONTEC,36,JOSE MARIA MORENO 779,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,484400,TRUE,TRUE,APROBADO
30/6/2025 9:00:19,5949822,T1009 - Perdida de agua - Acontec,1009,CL EVA PERON 297,LOMAS DEL MIRADOR,EMERGENCIA,G-ALEXIS,TERMINADO,91300,TRUE,TRUE,APROBADO
30/6/2025 9:01:19,5949327,T9 CERRAMIENTO POR ROEDORES - ACONTEC,9,AV. RIVADAVIA 12646,CIUDADELA,EMERGENCIA,G-ALEXIS,TERMINADO,310000,TRUE,TRUE,APROBADO
30/6/2025 9:02:58,5948571,T5376 BALDOSAS SUELTAS - ACONTEC,5376,ELVIRA SULLIVAN 1498,MERLO,EMERGENCIA,G-JOSE,TERMINADO,77100,TRUE,TRUE,APROBADO
30/6/2025 11:52:50,5950612,T1022 Baño de clientes sin agua - ACONTEC,1022,PRES.JUAN D.PERON 7230,MARTIN CORONADO,EMERGENCIA,G-ALEXIS,TERMINADO,376500,TRUE,TRUE,APROBADO
30/6/2025 11:53:23,5949987,T30 - PUERTA DE INGRESO NO SE MANTIENE CERRADA - ACON,30,RIVADAVIA 16275,HAEDO,EMERGENCIA,G-JOSE,TERMINADO,484400,TRUE,TRUE,APROBADO
30/6/2025 11:55:30,5950661,T100 - Puerta corrediza trabada - ACONTEC,100,AV PARANA 6370,VILLA ADELINA,EMERGENCIA,G-ALEXIS,TERMINADO,639600,TRUE,TRUE,APROBADO
30/6/2025 13:12:12,5950671,T100 - Puerta corrediza - Acontec,100,AV PARANA 6370,VILLA ADELINA,EMERGENCIA,G-ALEXIS,TERMINADO,639800,TRUE,TRUE,APROBADO
1/7/2025 9:30:29,5951473,T241 Destapacion - ACONTEC,241,ROJAS 243,CABALLITO,EMERGENCIA,G-JOSE,TERMINADO,90400,TRUE,TRUE,APROBADO
2/7/2025 10:57:33,5952158,T5407 - Tienda sin agua - Acontec,5407,AVENIDA BARTOLOME MITRE 5146,CASEROS,EMERGENCIA,G-JOSE,TERMINADO,57200,TRUE,TRUE,APROBADO
2/7/2025 11:23:23,5953220,T60 - REPARAR MARCO PUERTA DEL MONTACARGAS - ACONTEC,60,SEGUROLA 1178,VELEZ SARSFIELD,EMERGENCIA,G-JOSE,TERMINADO,74200,TRUE,TRUE,APROBADO
3/7/2025 14:40:12,5954994,T5543 barrales de seguridad - ACONTEC,5543,VERGARA 2371,HURLINGHAM,EMERGENCIA,G-ALEXIS,TERMINADO,115800,TRUE,TRUE,APROBADO
3/7/2025 15:47:22,5955226,T1008 - PUERTA DE DEPOSITO - ACONTEC,1008,BERNARDO ADER 775,BOULOGNE,EMERGENCIA,G-JOSE,TERMINADO,21000,TRUE,TRUE,APROBADO
4/7/2025 10:17:18,5955710,T5397 - REVISION FILTRACIONES - ACON,5397,AV BALBIN 2239,VILLA LYNCH,PRESUPUESTO,G-JOSE,TERMINADO,977000,TRUE,TRUE,APROBADO
4/7/2025 12:23:35,5956593,T5168 - Cielorraso - Acontec,5168,AV PEDRIEL 5529,CIUDADELA,EMERGENCIA,G-JOSE,TERMINADO,79000,TRUE,TRUE,APROBADO
4/7/2025 12:24:13,5956237,T 1101 - Desagues - Continuación del ticket #5877977 - Acontec,1101,AVENIDA HONORIO PUEYRREDON 652,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,57200,TRUE,TRUE,APROBADO
4/7/2025 12:25:02,5956158,T1029 - Cerramiento de caja de fusibles - Acontec,1029,AV.BRIG.GRAL.J.M.DE ROSAS 4351 ESQ.9 DE JULIO,JOSE LEON SUAREZ,EMERGENCIA,G-ALEXIS,TERMINADO,57200,TRUE,TRUE,APROBADO
4/7/2025 14:17:43,5956918,tda 157 vereda rota,157,AV MAYO 791,RAMOS MEJIA,PRESUPUESTO,G-ALEXIS,TERMINADO,1543600,TRUE,TRUE,APROBADO
5/7/2025 11:16:32,5958704,T100 - Manguera de desagote - Acontec,100,AV PARANA 6370,VILLA ADELINA,EMERGENCIA,G-JOSE,TERMINADO,192300,TRUE,TRUE,APROBADO
5/7/2025 11:17:17,5958922,T1006 - MOCHILA DE BAÑO HOMBRES - ACONTEC,1006,CL J. S. CROVARA 2472,TABLADA,EMERGENCIA,G-JOSE,TERMINADO,214000,TRUE,TRUE,APROBADO
7/7/2025 9:57:45,5962372,T5338- APERTURA DE FACHADA - ACONTEC,5338,AV. BOULOGNE SUR MER 1484,VILLA MADERO,EMERGENCIA,G-ALEXIS,TERMINADO,99400,TRUE,TRUE,APROBADO
7/7/2025 9:59:36,5961715,T19 Puerta corrediza pesada - ACONTEC,19,CL JUAN M.DE ROSAS 3634,SAN JUSTO,EMERGENCIA,G-MANU,TERMINADO,484400,TRUE,TRUE,APROBADO
7/7/2025 10:01:02,5961249,T5225 - Puerta del deposito no cierra - ACONTEC,5225,LINCOLN 1978,JOSE INGENIEROS,EMERGENCIA,G-ALEXIS,TERMINADO,78300,TRUE,TRUE,APROBADO
7/7/2025 10:02:09,5960403,t1101 - CANILLA DE DEPOSITO ROTA - acontec,1101,AVENIDA HONORIO PUEYRREDON 652,CABALLITO,EMERGENCIA,G-ALEXIS,TERMINADO,72000,TRUE,TRUE,APROBADO
7/7/2025 10:34:39,5961792,T1014 pierde agua por abajo en dos puertas de yogur - ACONTEC,1014,GABINO EZEIZA ESQ BRASIL 8650,LOMA HERMOSA,EMERGENCIA,G-ALEXIS,TERMINADO,125200,TRUE,TRUE,APROBADO
7/7/2025 11:24:29,5962844,T5376 destapar cañerías. - acontec,5376,ELVIRA SULLIVAN 1498,MERLO,EMERGENCIA,G-JOSE,TERMINADO,789600,TRUE,TRUE,APROBADO
7/7/2025 15:02:16,5963611,T148 DESAGÜES TAPADOS - ACONTEC,148,AV LIBERTADOR S. MARTIN 3360,CASEROS,EMERGENCIA,G-ALEXIS,TERMINADO,280200,TRUE,TRUE,APROBADO
7/7/2025 15:03:09,5963547,T5413 - Rejilla para guardaganado y amurar tapas - Acontec,5413,AVENIDA MITRE 3825,CASEROS,EMERGENCIA,G-ALEXIS,TERMINADO,379200,TRUE,TRUE,APROBADO
7/7/2025 15:49:49,5964407,T1022 - Baño roto - Acontec,1022,PRES.JUAN D.PERON 7230,MARTIN CORONADO,EMERGENCIA,G-JOSE,TERMINADO,389000,TRUE,TRUE,APROBADO
